,distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,date_hour,temp,clouds,pressure,rain,humidity,wind,hour,date,day,product,product_Accessible,product_Basic,product_Lux,product_SUV,product_Sedan,product_Shared,product_XL
285,4.58,Uber,Financial District,Northeastern University,11.0,1.0,f67e6f2f-eb2f-4c82-9fef-1be814829b0e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:04.39.58,37.15,0.46,998.87,0.0,0.73,10.07,4,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
323,0.86,Lyft,Haymarket Square,West End,16.5,1.0,94a15e67-041c-494f-8946-8d429568b22a,lyft_lux,Lux Black,2018-11-29:01.53.39,38.44,0.57,997.66,0.0,0.7,10.01,1,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
601,2.31,Lyft,Haymarket Square,Back Bay,22.5,1.0,ff83ec87-8d10-4fad-b2e0-41f9e06dc9f8,lyft_lux,Lux Black,2018-11-28:14.02.08,38.38,0.49,991.66,0.0,0.67,11.43,14,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
2250,1.35,Uber,West End,North End,14.0,1.0,c1fabb52-1e93-4918-b5fe-ace73b8a6160,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:09.50.11,33.52,0.12,991.19,0.0,0.83,5.41,9,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
2412,2.07,Lyft,South Station,North Station,16.5,1.0,9263a070-4822-4b56-84d3-79823e3e3a2d,lyft_premier,Lux,2018-11-26:19.35.10,45.79,0.91,1010.89,0.0,0.83,8.59,19,2018-11-26,Monday,Lux,0,0,1,0,0,0,0
1269,0.55,Uber,South Station,Theatre District,11.5,1.0,c80ea350-df85-4b3b-8df1-a9939f6ae311,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:01.53.39,38.4,0.57,997.66,0.0,0.7,10.05,1,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
744,1.09,Lyft,North End,North Station,26.0,1.0,c398c6da-fb59-4f9b-b428-01b5fda2dd29,lyft_luxsuv,Lux Black XL,2018-11-26:14.35.09,43.05,0.9,1014.56,0.004,0.91,3.81,14,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
2572,2.0,Lyft,Theatre District,Northeastern University,7.0,1.0,d2ce3e86-6af0-4e08-80c0-11a65105fbea,lyft_line,Shared,2018-11-29:02.32.08,37.79,0.37,998.33,0.0,0.72,10.63,2,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
3478,3.01,Uber,Boston University,North Station,11.0,1.0,b162087d-c114-457b-8196-cfcb1e2e7b53,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:07.33.43,35.0,0.15,991.75,0.0,0.8,6.66,7,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2695,1.0,Lyft,North Station,North End,11.0,1.0,87753b14-edf9-4c9a-860a-eb616787dc85,lyft_plus,Lyft XL,2018-11-29:00.53.38,38.77,0.74,996.84,0.0,0.7,9.84,0,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
800,4.45,Lyft,Financial District,Fenway,19.5,1.0,3afbb6ac-5c52-4e46-a74e-e08b3982e86c,lyft_plus,Lyft XL,2018-11-28:23.02.09,39.85,0.98,995.06,0.0,0.64,9.9,23,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
436,2.91,Lyft,Back Bay,North End,22.5,1.0,0ef5cc8c-5b4c-4efc-9fe5-409f9ab28134,lyft_premier,Lux,2018-11-28:19.02.08,41.07,1.0,991.81,0.0,0.64,9.53,19,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
2205,3.19,Lyft,Fenway,Theatre District,11.0,1.0,08a2cd22-aaae-4902-8c2e-39a649bf3a66,lyft,Lyft,2018-11-28:15.02.08,39.57,0.27,991.74,0.0,0.65,8.09,15,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
3270,1.82,Lyft,Beacon Hill,North End,16.5,1.0,8d57a95e-8dc1-4efc-ad34-babdd14d3f83,lyft_premier,Lux,2018-11-26:09.29.09,40.91,1.0,1014.75,0.0,0.93,1.16,9,2018-11-26,Monday,Lux,0,0,1,0,0,0,0
891,3.05,Uber,Fenway,North Station,10.0,1.0,7a1a1cfe-1d5e-4982-a53c-ddb33144c8f2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:00.45.22,38.87,0.04,992.09,0.0,0.73,7.52,0,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
1440,1.79,Uber,Back Bay,Haymarket Square,9.0,1.0,3e8034a5-d04a-4feb-b5a3-369699d58758,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26:09.29.09,40.88,1.0,1014.75,0.0,0.93,1.18,9,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
3611,3.17,Uber,North End,Back Bay,10.0,1.0,697e16e1-1061-4feb-90ce-3127c03a3a8d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:00.02.07,39.23,0.83,996.09,0.0,0.66,10.67,0,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
2347,1.0,Uber,Financial District,Haymarket Square,26.0,1.0,91e42b9f-248f-4208-a5da-7297058f5e2b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:20.32.07,40.85,1.0,993.18,0.0,0.66,9.8,20,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
3566,1.56,Lyft,Haymarket Square,North Station,13.5,1.25,9f9498fc-43ab-4f8b-95e6-3bb40ee834e5,lyft_plus,Lyft XL,2018-11-26:10.05.10,40.79,1.0,1014.75,0.0,0.93,1.87,10,2018-11-26,Monday,XL,0,0,0,0,0,0,1
2434,2.2,Uber,Haymarket Square,Back Bay,16.0,1.0,a7297883-4ed5-4703-b3d3-b44db505ddcc,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:09.29.09,40.89,1.0,1014.75,0.0,0.93,1.25,9,2018-11-26,Monday,XL,0,0,0,0,0,0,1
1746,1.34,Lyft,South Station,Back Bay,27.5,1.0,fc5a2410-19bf-467e-905c-89020d20fb25,lyft_luxsuv,Lux Black XL,2018-11-28:21.41.36,40.5,0.86,994.54,0.0,0.65,9.84,21,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
1873,3.15,Lyft,Fenway,Theatre District,27.5,1.0,842501ba-c551-4a8d-89bf-dacadc7b34f3,lyft_lux,Lux Black,2018-11-28:16.02.07,41.34,0.62,991.56,0.0,0.61,9.93,16,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
2846,2.11,Lyft,South Station,North Station,16.5,1.0,d3c045f6-9f2d-4d66-9b29-328cec95f8a7,lyft_premier,Lux,2018-11-28:14.02.08,38.44,0.48,991.64,0.0,0.67,11.41,14,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
282,3.07,Uber,North Station,Fenway,19.5,1.0,c42074e8-8195-4a5f-96bd-46cb878a292a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:13.02.07,36.85,0.63,991.58,0.0,0.7,6.36,13,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
2115,2.36,Lyft,Fenway,Beacon Hill,9.0,1.0,8f181fdf-9535-4f0f-9f51-3b1a076dcaa3,lyft,Lyft,2018-11-28:14.32.07,38.84,0.44,991.94,0.0,0.67,11.2,14,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
3225,1.7,Lyft,Haymarket Square,Theatre District,16.5,1.0,2d7101e7-7375-4203-8ca2-48676cb37a46,lyft_premier,Lux,2018-11-28:21.41.35,40.23,0.86,994.53,0.0,0.66,9.91,21,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
3484,2.95,Lyft,Theatre District,Boston University,27.5,1.0,a192d7fa-9e7c-4ccc-946e-1bea779652f4,lyft_lux,Lux Black,2018-11-28:17.02.08,41.36,0.91,991.51,0.0,0.63,9.18,17,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
2186,4.15,Lyft,Financial District,Northeastern University,22.5,1.0,599b7098-a7ea-46e1-9b78-32bdb7b57c35,lyft_premier,Lux,2018-11-29:04.09.18,37.47,0.58,998.48,0.0,0.71,9.43,4,2018-11-29,Thursday,Lux,0,0,1,0,0,0,0
2648,1.56,Lyft,North End,Beacon Hill,7.0,1.0,53ad5863-c3eb-419b-bcf7-6105e3d68e99,lyft,Lyft,2018-11-28:14.06.23,38.39,0.48,991.69,0.0,0.67,11.36,14,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2337,2.45,Uber,Theatre District,Boston University,8.0,1.0,5721bf41-bf29-4aea-b75d-6ad23d657ba5,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-27:00.58.48,43.99,0.98,1005.93,0.1662,0.9,9.82,0,2018-11-27,Tuesday,Shared,0,0,0,0,0,1,0
2172,4.58,Lyft,Financial District,Boston University,42.5,1.0,2a127ba4-b9b5-4565-a6ad-5fc308c41b0a,lyft_luxsuv,Lux Black XL,2018-11-28:16.02.08,41.05,0.61,991.57,0.0,0.62,9.9,16,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
583,3.45,Lyft,Financial District,Northeastern University,32.5,1.0,b2b5f1de-1120-4145-a8bb-774f7a9979bd,lyft_lux,Lux Black,2018-11-26:19.05.10,45.81,0.97,1010.97,0.0,0.84,8.07,19,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
1539,1.81,Lyft,Beacon Hill,North End,16.5,1.25,7a7bc604-07d3-473a-be28-e8efec3e4a02,lyft_plus,Lyft XL,2018-11-28:15.06.22,39.6,0.27,991.75,0.0,0.65,8.23,15,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
1568,4.55,Uber,Financial District,Northeastern University,11.5,1.0,d6ae098a-a140-4552-8b7a-f9355b11ae61,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:07.31.37,34.89,0.16,991.79,0.0,0.8,6.53,7,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2876,0.54,Uber,Financial District,South Station,10.5,1.0,a4b8c15a-5fc9-4b65-be29-d31600518a15,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:06.49.50,38.11,0.98,1000.17,0.0,0.69,10.07,6,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
796,2.19,Uber,North End,Beacon Hill,9.5,1.0,c17f4698-0eee-42e4-94e8-a1046d683fc6,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:23.45.57,39.39,0.87,995.86,0.0,0.66,10.3,23,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
566,1.43,Lyft,Fenway,Back Bay,16.5,1.0,3004db1e-f57a-4be0-b4ad-843bb74edf40,lyft_lux,Lux Black,2018-11-26:06.15.15,40.47,1.0,1014.18,0.0,0.91,1.17,6,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
2388,0.6,Lyft,South Station,Theatre District,26.0,1.0,1f0a9b56-3893-4e4a-beef-3f9f6a5ba2ad,lyft_luxsuv,Lux Black XL,2018-11-26:22.42.25,44.51,0.97,1007.95,0.0092,0.88,9.69,22,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
3785,1.18,Lyft,Theatre District,South Station,13.5,1.0,71cfe789-f8ba-4bf2-baad-61c3ae1c89d1,lyft_plus,Lyft XL,2018-11-26:10.05.10,41.26,1.0,1014.75,0.0,0.92,1.71,10,2018-11-26,Monday,XL,0,0,0,0,0,0,1
3335,2.5,Uber,Beacon Hill,South Station,7.5,1.0,d8a7f729-7caf-4f85-98b3-38f458f61e87,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:15.06.22,39.52,0.27,991.77,0.0,0.65,8.18,15,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
642,1.79,Uber,Beacon Hill,North End,15.0,1.0,f136d6aa-68b0-4dc0-92b8-203e64b764dd,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:23.02.09,39.98,0.98,995.02,0.0,0.64,10.04,23,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
2501,1.36,Lyft,South Station,Back Bay,65.0,2.0,2a1d8cce-9b4c-49b8-bfef-7f4d81569021,lyft_luxsuv,Lux Black XL,2018-11-26:22.42.25,44.57,0.97,1007.93,0.0092,0.88,9.6,22,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
3561,2.12,Uber,South Station,North Station,21.5,1.0,0b50b635-9e28-4951-bded-3ccc0a850b6e,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-26:10.05.10,40.79,1.0,1014.75,0.0,0.93,1.87,10,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
1738,3.16,Uber,North End,Back Bay,35.0,1.0,9c72d732-91b2-48d8-898b-872041600092,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:11.32.07,32.98,0.42,990.91,0.0,0.83,7.06,11,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
3144,3.31,Lyft,Northeastern University,North Station,7.0,1.0,c2c396f1-1731-4256-91f5-9ec711343cb0,lyft_line,Shared,2018-11-29:06.41.41,37.5,0.61,1000.6,0.0,0.71,10.55,6,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
1156,3.3,Uber,Northeastern University,North Station,10.5,1.0,e25cab21-dd6a-4b28-b510-f0fecbfa2c18,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:11.02.08,33.27,0.37,990.64,0.0,0.82,6.52,11,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1683,0.59,Lyft,South Station,Theatre District,27.5,1.0,9f520b41-86e4-44d5-9b56-88f64ab4313b,lyft_luxsuv,Lux Black XL,2018-11-29:04.32.07,37.26,0.5,998.74,0.0,0.72,10.01,4,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
1577,2.05,Lyft,Theatre District,Northeastern University,30.0,1.0,eec59688-6544-40f8-9de1-95b2d75d39f9,lyft_luxsuv,Lux Black XL,2018-11-28:17.32.07,41.52,0.85,991.69,0.0,0.63,9.9,17,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
2925,1.14,Lyft,Financial District,North End,11.0,1.0,9fcc8915-8ec4-4191-911c-17946567d84f,lyft_plus,Lyft XL,2018-11-28:14.02.07,38.4,0.48,991.64,0.0,0.67,11.33,14,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
2027,1.85,Uber,West End,South Station,17.5,1.0,3af46ac6-1f9e-4f46-8438-8fb2f4109bd9,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:11.32.07,34.03,0.35,991.05,0.0,0.79,6.57,11,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
2791,1.17,Lyft,Theatre District,Haymarket Square,19.5,1.0,c451873c-9cb2-47c8-90a2-412476b761ef,lyft_lux,Lux Black,2018-11-28:11.06.24,33.21,0.37,990.67,0.0,0.82,6.61,11,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
2403,2.88,Uber,West End,Northeastern University,9.0,1.0,e92dc337-4cfb-4e7d-9278-e4fbdb4419c2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26:06.15.16,40.33,1.0,1014.17,0.0,0.92,1.14,6,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
1819,3.44,Lyft,North Station,Boston University,13.5,1.0,153a6d3b-d230-4370-9878-cc2161e76188,lyft,Lyft,2018-12-03:14.53.02,52.71,0.74,999.96,0.0,0.86,6.51,14,2018-12-03,Monday,Basic,0,1,0,0,0,0,0
1218,1.21,Uber,North End,Financial District,12.0,1.0,1462f460-f651-4e6d-97c2-0077b002b471,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:23.02.09,40.49,0.98,995.03,0.0,0.62,10.08,23,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
999,1.61,Uber,Haymarket Square,Theatre District,8.5,1.0,8d8d4d5e-e050-4a7f-9528-46aaae6c4dc2,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:01.02.08,38.58,0.71,997.13,0.0,0.71,9.97,1,2018-11-29,Thursday,Accessible,1,0,0,0,0,0,0
3665,1.94,Uber,Theatre District,Northeastern University,27.0,1.0,e4b45644-6e32-44d1-b05a-f26b9456bb00,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:14.05.09,42.44,0.91,1014.84,0.0088,0.91,2.25,14,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
413,2.79,Uber,Beacon Hill,Boston University,21.5,1.0,cf699a8a-cca2-415e-8040-d5d03377cb90,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:14.02.08,38.34,0.48,991.66,0.0,0.67,11.62,14,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
2272,1.16,Lyft,North End,Financial District,7.0,1.0,b95ad573-bae5-415a-86af-1a95b28b4f36,lyft,Lyft,2018-11-29:00.02.07,39.56,0.83,996.07,0.0,0.66,10.79,0,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
1902,1.61,Uber,Haymarket Square,Theatre District,15.0,1.0,6dfa7333-ae8c-4965-bd58-fc292278ba88,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:07.33.43,34.89,0.13,991.58,0.0,0.8,6.71,7,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
3388,1.73,Lyft,Haymarket Square,Theatre District,7.0,1.0,ec27910f-859e-455c-bea9-63fa4fe36286,lyft_line,Shared,2018-11-29:02.07.18,38.25,0.51,997.9,0.0,0.71,10.41,2,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
1661,2.62,Uber,Boston University,Theatre District,9.0,1.0,3138f5e0-b7bb-43e9-b5c1-0fd4678dc11e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:01.09.23,38.44,0.67,997.23,0.0,0.71,10.12,1,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
2991,3.44,Uber,Back Bay,South Station,9.0,1.0,8fd7e44c-58c0-474f-8f02-1b6931374972,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:07.31.37,35.77,0.13,991.57,0.0,0.77,6.72,7,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
2365,2.0,Lyft,Theatre District,Northeastern University,16.5,1.0,2ad8ca10-aebe-41ee-9843-2c22638c12cd,lyft_premier,Lux,2018-11-28:07.34.35,34.86,0.15,991.79,0.0,0.8,6.59,7,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
719,1.56,Uber,Back Bay,Boston University,8.5,1.0,4735ff2d-69a5-4a31-a106-4e971d687400,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:00.37.34,38.65,0.75,996.83,0.0,0.69,10.79,0,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
3122,1.64,Uber,Back Bay,Northeastern University,8.0,1.0,32bbb11e-df6f-41a5-8fc2-39c7e1ee7b24,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:13.32.07,37.96,0.55,991.86,0.0,0.69,6.64,13,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
1006,3.05,Uber,Fenway,North Station,10.5,1.0,bfbfccec-4e59-4c30-8028-645acd946f75,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:07.34.35,34.97,0.13,991.57,0.0,0.8,6.71,7,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
2936,3.09,Uber,North Station,Fenway,11.0,1.0,31d265fd-1c28-4b2a-ace0-c0b3a756a5a0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:00.37.34,38.39,0.76,996.83,0.0,0.69,10.85,0,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
3373,1.34,Lyft,South Station,Back Bay,5.0,1.0,10ef7847-17ba-4a51-9496-300e4a43c85b,lyft_line,Shared,2018-11-26:21.05.10,44.85,1.0,1009.1,0.0,0.84,9.21,21,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
668,2.42,Lyft,Haymarket Square,Back Bay,9.0,1.0,5e4a0f2b-c4f5-4add-81a6-0b1b1793d198,lyft,Lyft,2018-11-29:01.32.08,38.46,0.65,997.43,0.0,0.72,10.06,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
2447,0.56,Uber,Haymarket Square,North Station,5.5,1.0,82ebd98c-8cc8-4d47-98a9-70ff438376a4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:19.02.08,40.98,1.0,991.81,0.0,0.64,9.5,19,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
602,2.39,Lyft,North Station,South Station,3.5,1.0,b86c3d08-a5db-4973-ac9f-f51637d32eee,lyft_line,Shared,2018-11-28:08.54.56,34.49,0.52,991.62,0.0,0.8,4.99,8,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
3256,2.86,Uber,West End,Northeastern University,33.0,1.0,c5d2d776-4bd3-4256-9c6e-2d62cf3a724f,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:21.05.10,44.67,1.0,1009.09,0.0,0.85,9.19,21,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
3555,1.74,Lyft,Haymarket Square,Theatre District,9.0,1.0,28a19c57-203c-473c-a5c6-d21a29d0b45e,lyft,Lyft,2018-11-28:12.02.07,34.58,0.82,991.21,0.0,0.76,6.39,12,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2238,1.83,Lyft,North Station,South Station,27.5,1.0,2c6a5725-998b-44da-b5ca-10e65e7ed178,lyft_luxsuv,Lux Black XL,2018-11-28:23.02.09,40.49,0.99,995.03,0.0,0.62,10.1,23,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
995,0.99,Uber,Financial District,Haymarket Square,27.0,1.0,025ae4a5-9cdd-4b4e-a8cc-4af65c301443,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:21.35.09,44.55,0.92,1009.04,0.0,0.86,9.45,21,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
2974,4.52,Lyft,Fenway,Financial District,34.0,1.0,851b63bc-5906-4256-bbe8-6b99394b8bf1,lyft_lux,Lux Black,2018-11-29:02.32.09,39.22,0.35,998.16,0.0,0.68,10.51,2,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
1405,4.4,Uber,Financial District,Fenway,15.0,1.0,96df3005-827a-49a6-aa18-48fc72d2d911,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-26:16.05.09,44.86,1.0,1014.08,0.0,0.87,4.22,16,2018-11-26,Monday,Accessible,1,0,0,0,0,0,0
991,0.92,Uber,Haymarket Square,Financial District,11.0,1.0,11c49d94-307f-4b0e-ac52-82cc2838db9f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:04.55.44,40.67,0.94,1013.76,0.0,0.92,2.92,4,2018-11-26,Monday,XL,0,0,0,0,0,0,1
456,1.64,Uber,Back Bay,Northeastern University,13.0,1.0,a0c7cd4a-a056-4f88-8212-03425cde8f99,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:19.02.08,40.91,1.0,991.84,0.0,0.64,9.43,19,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
811,1.09,Lyft,Financial District,North End,13.5,1.0,11bcb024-c7d0-4343-aeac-5ec9a9f245ac,lyft_premier,Lux,2018-11-28:17.02.08,41.39,0.92,991.49,0.0,0.63,9.25,17,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
3633,2.19,Uber,North End,Beacon Hill,18.0,1.0,0c428b6f-6af0-4c56-b176-898bad79fb1f,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:04.46.23,37.82,0.45,998.92,0.0,0.7,9.37,4,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
751,2.69,Lyft,Theatre District,Fenway,27.5,1.0,82e1a5c4-e8e1-432c-9f14-d1be428a8ab1,lyft_lux,Lux Black,2018-11-28:14.02.08,38.48,0.49,991.67,0.0,0.67,11.49,14,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
252,3.44,Lyft,North Station,Boston University,80.0,2.0,e38343aa-fc89-44aa-b410-a6432e496adb,lyft_luxsuv,Lux Black XL,2018-11-28:13.32.07,37.97,0.55,991.85,0.0,0.69,6.41,13,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
3299,3.98,Uber,Financial District,Boston University,14.0,1.0,20e55be8-30e6-4ed5-b454-1afd274e456a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:01.32.07,38.5,0.65,997.45,0.0,0.72,9.97,1,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
1506,2.44,Lyft,Beacon Hill,North End,32.5,1.5,d4b4becd-988a-4b70-a31f-1a58399f3137,lyft_lux,Lux Black,2018-11-26:21.35.09,44.6,0.92,1009.04,0.003,0.86,9.46,21,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
1800,2.14,Uber,South Station,West End,7.5,1.0,7153fca1-6353-40d0-8fe6-6a23c044289d,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26:06.49.04,41.07,0.98,1014.35,0.0,0.92,1.8,6,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
481,2.66,Uber,Fenway,Theatre District,32.5,1.0,a3c469c1-8d37-4e76-83de-fad9e7c9f7b4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:14.02.08,38.44,0.49,991.65,0.0,0.67,11.31,14,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
3465,1.54,Lyft,Theatre District,North End,3.0,1.0,48b53833-168a-49bf-b410-f8c2b3c8d4af,lyft_line,Shared,2018-11-28:10.32.07,32.77,0.15,991.22,0.0,0.85,6.4,10,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
2230,2.71,Lyft,South Station,Back Bay,45.5,1.5,f280e558-1334-47e3-ad56-aeaff19e0c0b,lyft_luxsuv,Lux Black XL,2018-11-29:04.02.07,37.73,0.61,998.38,0.0,0.7,9.28,4,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
825,1.25,Lyft,Theatre District,Haymarket Square,13.5,1.0,3a88dd1d-467c-475e-bc79-39beaad009bb,lyft_plus,Lyft XL,2018-11-29:02.32.08,38.05,0.37,998.28,0.0,0.71,10.79,2,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
3018,1.47,Uber,South Station,Beacon Hill,27.5,1.0,cd67d4d4-3001-43bb-a139-c3ec9be5f1b2,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:12.02.07,34.54,0.83,991.21,0.0,0.76,6.36,12,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
1058,4.75,Lyft,Boston University,Theatre District,22.5,1.0,6d457c5b-d647-49e5-8726-7b71ccd74063,lyft_plus,Lyft XL,2018-11-28:13.32.07,37.5,0.54,991.79,0.0,0.7,7.25,13,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
1745,1.34,Lyft,South Station,Back Bay,22.5,1.0,a9d785b0-7343-41e9-a289-296177f6ff85,lyft_lux,Lux Black,2018-11-28:21.41.36,40.5,0.86,994.54,0.0,0.65,9.84,21,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
